Year,Cause of Death,State,Deaths
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Kansas,49
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Kentucky,96
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Louisiana,74
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Maine,39
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Maryland,79
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Massachusetts,143
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Michigan,209
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Minnesota,89
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Mississippi,59
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Missouri,141
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Montana,22
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Nebraska,34
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Nevada,45
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",New Hampshire,37
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",New Jersey,143
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",New Mexico,38
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",New York,287
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",North Carolina,150
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",North Dakota,17
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Ohio,260
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Oklahoma,85
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Oregon,123
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Pennsylvania,250
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Rhode Island,32
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",South Carolina,88
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",South Dakota,12
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Tennessee,150
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Texas,461
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Utah,49
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Vermont,19
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Virginia,94
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Washington,155
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",West Virginia,49
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Wisconsin,115
2004,"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)",Wyoming,16
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Alabama,19
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Arkansas,15
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",California,50
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Florida,45
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Illinois,19
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Indiana,11
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Kentucky,50
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Louisiana,15
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Massachusetts,15
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Michigan,26
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Minnesota,15
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Mississippi,12
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Montana,10
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",New Jersey,26
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",New York,24
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",North Carolina,25
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Ohio,34
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Oregon,11
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pennsylvania,172
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",South Carolina,10
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Tennessee,19
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Texas,54
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Virginia,62
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Washington,30
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",West Virginia,81
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Wisconsin,10
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Alabama,111
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Alaska,13
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Arizona,254
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Arkansas,81
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",California,1288
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Colorado,174
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Connecticut,88
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Delaware,22
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",District of Columbia,11
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Florida,455
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Georgia,260
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Hawaii,18
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Idaho,65
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Illinois,426
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Indiana,249
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Iowa,67
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Kansas,106
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Kentucky,115
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Louisiana,122
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Maine,41
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Maryland,139
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Massachusetts,174
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Michigan,349
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Minnesota,107
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Mississippi,51
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Missouri,177
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Montana,16
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Nebraska,64
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Nevada,72
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",New Hampshire,40
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",New Jersey,261
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",New Mexico,65
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",New York,589
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",North Carolina,262
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",North Dakota,22
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Ohio,345
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Oklahoma,129
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Oregon,89
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Pennsylvania,377
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Rhode Island,33
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",South Carolina,116
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",South Dakota,29
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Tennessee,179
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Texas,896
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Utah,115
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Vermont,14
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Virginia,200
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Washington,177
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",West Virginia,72
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Wisconsin,139
2004,"Pregnancy, childbirth and the puerperium (O00-O99)",Wyoming,25
2004,Septicemia (A40-A41),Alabama,522
2004,Septicemia (A40-A41),Alaska,13
2004,Septicemia (A40-A41),Arizona,401
2004,Septicemia (A40-A41),Arkansas,372
2004,Septicemia (A40-A41),California,768
2004,Septicemia (A40-A41),Colorado,284
2004,Septicemia (A40-A41),Connecticut,467
2004,Septicemia (A40-A41),Delaware,102
2004,Septicemia (A40-A41),District of Columbia,12
2004,Septicemia (A40-A41),Florida,1715
2004,Septicemia (A40-A41),Georgia,840
2004,Septicemia (A40-A41),Hawaii,37
2004,Septicemia (A40-A41),Idaho,54
2004,Septicemia (A40-A41),Illinois,1513
2004,Septicemia (A40-A41),Indiana,716
2004,Septicemia (A40-A41),Iowa,224
2004,Septicemia (A40-A41),Kansas,257
2004,Septicemia (A40-A41),Kentucky,534
2004,Septicemia (A40-A41),Louisiana,527
2004,Septicemia (A40-A41),Maine,138
2004,Septicemia (A40-A41),Maryland,685
2004,Septicemia (A40-A41),Massachusetts,892
2004,Septicemia (A40-A41),Michigan,651
2004,Septicemia (A40-A41),Minnesota,250
2004,Septicemia (A40-A41),Mississippi,311
2004,Septicemia (A40-A41),Missouri,555
2004,Septicemia (A40-A41),Montana,66
2004,Septicemia (A40-A41),Nebraska,124
2004,Septicemia (A40-A41),Nevada,347
2004,Septicemia (A40-A41),New Hampshire,90
2004,Septicemia (A40-A41),New Jersey,1566
2004,Septicemia (A40-A41),New Mexico,125
2004,Septicemia (A40-A41),New York,1917
2004,Septicemia (A40-A41),North Carolina,826
2004,Septicemia (A40-A41),North Dakota,31
2004,Septicemia (A40-A41),Ohio,1232
2004,Septicemia (A40-A41),Oklahoma,351
2004,Septicemia (A40-A41),Oregon,187
2004,Septicemia (A40-A41),Pennsylvania,2095
2004,Septicemia (A40-A41),Rhode Island,76
2004,Septicemia (A40-A41),South Carolina,395
2004,Septicemia (A40-A41),South Dakota,35
2004,Septicemia (A40-A41),Tennessee,419
2004,Septicemia (A40-A41),Texas,1987
2004,Septicemia (A40-A41),Utah,106
2004,Septicemia (A40-A41),Vermont,31
2004,Septicemia (A40-A41),Virginia,823
2004,Septicemia (A40-A41),Washington,276
2004,Septicemia (A40-A41),West Virginia,313
2004,Septicemia (A40-A41),Wisconsin,381
2004,Septicemia (A40-A41),Wyoming,39
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Alabama,915
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Alaska,24
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Arizona,485
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Arkansas,267
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",California,744
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Colorado,307
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Connecticut,157
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Delaware,37
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",District of Columbia,12
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Florida,3622
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Georgia,978
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Hawaii,50
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Idaho,148
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Illinois,812
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Indiana,350
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Iowa,261
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Kansas,305
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Kentucky,349
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Louisiana,613
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Maine,79
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Maryland,96
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Massachusetts,690
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Michigan,264
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Minnesota,1149
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Mississippi,235
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Missouri,256
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Montana,131
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Nebraska,431
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",Nevada,272
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",New Hampshire,40
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",New Jersey,708
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",New Mexico,111
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",New York,2204
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",North Carolina,495
2004,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",North Dakota,36
